# Gnuplot File : positions of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 97 
5.52	-0.00018456 0.0173495 -0.000107041	
5.53	-0.000184559 0.0173495 -0.000107041	
5.54	-0.000184559 0.0173495 -0.000107041	
5.55	-0.000184558 0.0173495 -0.00010704	
5.56	-0.000184558 0.0173495 -0.00010704	
5.57	-0.000184558 0.0173495 -0.00010704	
5.58	-0.000184557 0.0173495 -0.00010704	
5.59	-0.000184557 0.0173495 -0.000107039	
5.6	-0.000184556 0.0173495 -0.000107039	
5.61	-0.000184556 0.0173495 -0.000107039	
5.62	-0.000184555 0.0173495 -0.000107039	
5.63	-0.000184555 0.0173495 -0.000107039	
5.64	-0.000184555 0.0173495 -0.000107038	
5.65	-0.000184554 0.0173495 -0.000107038	
5.66	-0.000184554 0.0173495 -0.000107038	
5.67	-0.000184553 0.0173495 -0.000107038	
5.68	-0.000184553 0.0173495 -0.000107038	
5.69	-0.000184553 0.0173495 -0.000107037	
5.7	-0.000184553 0.0173495 -0.000107037	
5.71	-0.000184552 0.0173495 -0.000107037	
5.72	-0.000184552 0.0173495 -0.000107037	
5.73	-0.000184552 0.0173495 -0.000107037	
5.74	-0.000184551 0.0173495 -0.000107036	
5.75	-0.000184551 0.0173495 -0.000107036	
5.76	-0.000184551 0.0173495 -0.000107036	
5.77	-0.000184551 0.0173495 -0.000107036	
5.78	-0.000184551 0.0173495 -0.000107036	
5.79	-0.00018455 0.0173495 -0.000107036	
5.8	-0.00018455 0.0173495 -0.000107035	
5.81	-0.00018455 0.0173495 -0.000107035	
5.82	-0.00018455 0.0173495 -0.000107035	
5.83	-0.00018455 0.0173495 -0.000107035	
5.84	-0.00018455 0.0173495 -0.000107035	
5.85	-0.000184549 0.0173495 -0.000107035	
5.86	-0.000184549 0.0173495 -0.000107034	
5.87	-0.000184549 0.0173495 -0.000107034	
5.88	-0.000184549 0.0173495 -0.000107034	
5.89	-0.000184549 0.0173495 -0.000107034	
5.9	-0.000184549 0.0173495 -0.000107034	
5.91	-0.000184549 0.0173495 -0.000107034	
5.92	-0.000184549 0.0173495 -0.000107033	
5.93	-0.000184549 0.0173495 -0.000107033	
5.94	-0.000184549 0.0173495 -0.000107033	
5.95	-0.000184549 0.0173495 -0.000107033	
5.96	-0.000184549 0.0173495 -0.000107033	
5.97	-0.000184549 0.0173495 -0.000107033	
5.98	-0.000184549 0.0173495 -0.000107033	
5.99	-0.000184549 0.0173495 -0.000107033	
6	-0.000184549 0.0173495 -0.000107032	
6.01	-0.000184549 0.0173495 -0.000107032	
6.02	-0.000184549 0.0173495 -0.000107032	
6.03	-0.000184549 0.0173495 -0.000107032	
6.04	-0.00018455 0.0173495 -0.000107032	
6.05	-0.00018455 0.0173495 -0.000107032	
6.06	-0.00018455 0.0173495 -0.000107032	
6.07	-0.00018455 0.0173495 -0.000107032	
6.08	-0.00018455 0.0173495 -0.000107031	
6.09	-0.00018455 0.0173495 -0.000107031	
6.1	-0.00018455 0.0173495 -0.000107031	
6.11	-0.000184551 0.0173495 -0.000107031	
6.12	-0.000184551 0.0173495 -0.000107031	
6.13	-0.000184551 0.0173495 -0.000107031	
6.14	-0.000184551 0.0173495 -0.000107031	
6.15	-0.000184552 0.0173495 -0.000107031	
6.16	-0.000184552 0.0173495 -0.000107031	
6.17	-0.000184552 0.0173495 -0.000107031	
6.18	-0.000184552 0.0173495 -0.00010703	
6.19	-0.000184553 0.0173495 -0.00010703	
6.2	-0.000184553 0.0173495 -0.00010703	
6.21	-0.000184553 0.0173495 -0.00010703	
6.22	-0.000184553 0.0173495 -0.00010703	
6.23	-0.000184554 0.0173495 -0.00010703	
6.24	-0.000184554 0.0173495 -0.00010703	
6.25	-0.000184555 0.0173495 -0.00010703	
6.26	-0.000184555 0.0173495 -0.00010703	
6.27	-0.000184555 0.0173495 -0.00010703	
6.28	-0.000184556 0.0173495 -0.00010703	
6.29	-0.000184556 0.0173495 -0.00010703	
6.3	-0.000184556 0.0173495 -0.00010703	
6.31	-0.000184557 0.0173495 -0.000107029	
6.32	-0.000184557 0.0173495 -0.000107029	
6.33	-0.000184558 0.0173495 -0.000107029	
6.34	-0.000184558 0.0173495 -0.000107029	
6.35	-0.000184559 0.0173495 -0.000107029	
6.36	-0.000184559 0.0173495 -0.000107029	
6.37	-0.00018456 0.0173495 -0.000107029	
6.38	-0.00018456 0.0173495 -0.000107029	
6.39	-0.000184561 0.0173495 -0.000107029	
6.4	-0.000184561 0.0173495 -0.000107029	
6.41	-0.000184562 0.0173495 -0.000107029	
6.42	-0.000184562 0.0173495 -0.000107029	
6.43	-0.000184563 0.0173495 -0.000107029	
6.44	-0.000184563 0.0173495 -0.000107029	
6.45	-0.000184564 0.0173495 -0.000107029	
6.46	-0.000184564 0.0173495 -0.000107029	
6.47	-0.000184565 0.0173495 -0.000107029	
6.48	-0.000184566 0.0173495 -0.000107029	
6.49	-0.000184566 0.0173495 -0.000107029	
6.5	-0.000184567 0.0173495 -0.000107029	
6.51	-0.000184568 0.0173495 -0.000107028	
6.52	-0.000184568 0.0173495 -0.000107028	
6.53	-0.000184569 0.0173495 -0.000107028	
6.54	-0.000184569 0.0173495 -0.000107028	
6.55	-0.00018457 0.0173495 -0.000107028	
6.56	-0.000184571 0.0173495 -0.000107028	
6.57	-0.000184572 0.0173495 -0.000107028	
6.58	-0.000184572 0.0173495 -0.000107028	
6.59	-0.000184573 0.0173495 -0.000107028	
6.6	-0.000184574 0.0173495 -0.000107028	
6.61	-0.000184574 0.0173495 -0.000107028	
6.62	-0.000184575 0.0173495 -0.000107028	
6.63	-0.000184576 0.0173495 -0.000107028	
6.64	-0.000184577 0.0173495 -0.000107028	
6.65	-0.000184577 0.0173495 -0.000107028	
6.66	-0.000184578 0.0173495 -0.000107028	
6.67	-0.000184579 0.0173495 -0.000107028	
6.68	-0.00018458 0.0173495 -0.000107028	
6.69	-0.00018458 0.0173495 -0.000107028	
6.7	-0.000184581 0.0173495 -0.000107028	
6.71	-0.000184582 0.0173495 -0.000107028	
6.72	-0.000184583 0.0173495 -0.000107028	
6.73	-0.000184584 0.0173495 -0.000107027	
6.74	-0.000184584 0.0173495 -0.000107027	
6.75	-0.000184585 0.0173495 -0.000107027	
6.76	-0.000184586 0.0173495 -0.000107027	
6.77	-0.000184587 0.0173495 -0.000107027	
6.78	-0.000184588 0.0173495 -0.000107027	
6.79	-0.000184588 0.0173495 -0.000107027	
6.8	-0.000184589 0.0173495 -0.000107027	
6.81	-0.00018459 0.0173495 -0.000107027	
6.82	-0.000184591 0.0173495 -0.000107027	
6.83	-0.000184592 0.0173495 -0.000107027	
6.84	-0.000184593 0.0173495 -0.000107027	
6.85	-0.000184594 0.0173495 -0.000107027	
6.86	-0.000184595 0.0173495 -0.000107027	
6.87	-0.000184596 0.0173495 -0.000107027	
6.88	-0.000184597 0.0173495 -0.000107027	
6.89	-0.000184598 0.0173495 -0.000107026	
6.9	-0.000184598 0.0173495 -0.000107026	
6.91	-0.000184599 0.0173495 -0.000107026	
6.92	-0.0001846 0.0173495 -0.000107026	
6.93	-0.000184601 0.0173495 -0.000107026	
6.94	-0.000184602 0.0173495 -0.000107026	
6.95	-0.000184603 0.0173495 -0.000107026	
6.96	-0.000184604 0.0173495 -0.000107026	
6.97	-0.000184605 0.0173495 -0.000107026	
6.98	-0.000184606 0.0173495 -0.000107026	
6.99	-0.000184607 0.0173495 -0.000107026	
7	-0.000184608 0.0173495 -0.000107026	
7.01	-0.00018461 0.0173495 -0.000107026	
7.02	-0.000184611 0.0173495 -0.000107026	
7.03	-0.000184612 0.0173495 -0.000107026	
7.04	-0.000184613 0.0173495 -0.000107026	
7.05	-0.000184614 0.0173495 -0.000107026	
7.06	-0.000184615 0.0173495 -0.000107026	
7.07	-0.000184616 0.0173495 -0.000107026	
7.08	-0.000184617 0.0173495 -0.000107026	
7.09	-0.000184618 0.0173495 -0.000107026	
7.1	-0.000184619 0.0173495 -0.000107026	
7.11	-0.000184621 0.0173495 -0.000107025	
7.12	-0.000184621 0.0173495 -0.000107025	
7.13	-0.00018462 0.0173495 -0.000107026	
7.14	-0.00018462 0.0173495 -0.000107026	
7.15	-0.00018462 0.0173495 -0.000107025	
7.16	-0.000184618 0.0173495 -0.000107026	
7.17	-0.000184617 0.0173495 -0.000107026	
7.18	-0.000184617 0.0173495 -0.000107025	
7.19	-0.000184615 0.0173495 -0.000107026	
7.2	-0.000184614 0.0173495 -0.000107025	
7.21	-0.000184613 0.0173495 -0.000107024	
7.22	-0.000184612 0.0173495 -0.000107025	
7.23	-0.000184611 0.0173495 -0.000107024	
7.24	-0.00018461 0.0173495 -0.000107023	
7.25	-0.000184609 0.0173495 -0.000107023	
7.26	-0.000184608 0.0173495 -0.000107022	
7.27	-0.000184608 0.0173495 -0.000107021	
7.28	-0.000184606 0.0173495 -0.000107022	
7.29	-0.000184605 0.0173495 -0.000107021	
7.3	-0.000184605 0.0173495 -0.00010702	
7.31	-0.000184604 0.0173495 -0.00010702	
7.32	-0.000184603 0.0173495 -0.000107019	
7.33	-0.000184603 0.0173495 -0.000107018	
7.34	-0.000184601 0.0173495 -0.000107019	
7.35	-0.000184601 0.0173495 -0.000107017	
7.36	-0.000184601 0.0173495 -0.000107016	
7.37	-0.000184599 0.0173495 -0.000107017	
7.38	-0.000184599 0.0173495 -0.000107016	
7.39	-0.000184599 0.0173495 -0.000107015	
7.4	-0.000184597 0.0173495 -0.000107016	
7.41	-0.000184597 0.0173495 -0.000107014	
7.42	-0.000184597 0.0173495 -0.000107014	
7.43	-0.000184595 0.0173495 -0.000107014	
7.44	-0.000184595 0.0173495 -0.000107013	
7.45	-0.000184595 0.0173495 -0.000107012	
7.46	-0.000184593 0.0173495 -0.000107013	
7.47	-0.000184593 0.0173495 -0.000107012	
7.48	-0.000184593 0.0173495 -0.000107011	
7.49	-0.000184593 0.0173495 -0.000107011	
7.5	-0.000184592 0.0173495 -0.000107012	
7.51	-0.000184592 0.0173495 -0.000107011	
7.52	-0.000184592 0.0173495 -0.00010701	
7.53	-0.000184591 0.0173495 -0.000107011	
7.54	-0.00018459 0.0173495 -0.00010701	
7.55	-0.00018459 0.0173495 -0.000107009	
7.56	-0.000184589 0.0173495 -0.00010701	
7.57	-0.000184588 0.0173495 -0.000107009	
7.58	-0.000184589 0.0173495 -0.000107009	
7.59	-0.000184588 0.0173495 -0.00010701	
7.6	-0.000184587 0.0173495 -0.000107009	
7.61	-0.000184587 0.0173495 -0.000107008	
7.62	-0.000184586 0.0173495 -0.000107009	
7.63	-0.000184586 0.0173495 -0.000107008	
7.64	-0.000184586 0.0173495 -0.000107007	
7.65	-0.000184585 0.0173495 -0.000107008	
7.66	-0.000184584 0.0173495 -0.000107007	
7.67	-0.000184584 0.0173495 -0.000107007	
7.68	-0.000184583 0.0173495 -0.000107008	
7.69	-0.000184583 0.0173495 -0.000107007	
7.7	-0.000184583 0.0173495 -0.000107006	
7.71	-0.000184582 0.0173495 -0.000107007	
7.72	-0.000184581 0.0173495 -0.000107006	
7.73	-0.000184582 0.0173495 -0.000107005	
7.74	-0.000184581 0.0173495 -0.000107006	
7.75	-0.00018458 0.0173495 -0.000107005	
7.76	-0.000184581 0.0173495 -0.000107005	
7.77	-0.000184579 0.0173495 -0.000107006	
7.78	-0.000184579 0.0173495 -0.000107004	
7.79	-0.00018458 0.0173495 -0.000107004	
7.8	-0.000184579 0.0173495 -0.000107004	
7.81	-0.00018458 0.0173495 -0.000107003	
7.82	-0.000184581 0.0173495 -0.000107002	
7.83	-0.00018458 0.0173495 -0.000107002	
7.84	-0.000184582 0.0173495 -0.000107	
7.85	-0.000184583 0.0173495 -0.000106999	
7.86	-0.000184583 0.0173495 -0.000106999	
7.87	-0.000184585 0.0173495 -0.000106997	
7.88	-0.000184586 0.0173495 -0.000106996	
7.89	-0.000184587 0.0173495 -0.000106996	
7.9	-0.000184589 0.0173495 -0.000106993	
7.91	-0.000184591 0.0173495 -0.000106992	
7.92	-0.000184591 0.0173495 -0.000106991	
7.93	-0.000184594 0.0173495 -0.000106989	
7.94	-0.000184596 0.0173495 -0.000106987	
7.95	-0.000184597 0.0173495 -0.000106987	
7.96	-0.0001846 0.0173495 -0.000106984	
7.97	-0.000184602 0.0173495 -0.000106982	
7.98	-0.000184602 0.0173495 -0.000106981	
7.99	-0.000184604 0.0173495 -0.000106981	
8	-0.000184607 0.0173495 -0.000106978	
8.01	-0.000184608 0.0173495 -0.000106976	
8.02	-0.00018461 0.0173495 -0.000106976	
8.03	-0.000184613 0.0173495 -0.000106972	
8.04	-0.000184615 0.0173495 -0.000106971	
8.05	-0.000184617 0.0173495 -0.00010697	
8.06	-0.00018462 0.0173495 -0.000106967	
8.07	-0.000184622 0.0173495 -0.000106965	
8.08	-0.000184623 0.0173495 -0.000106964	
8.09	-0.000184624 0.0173495 -0.000106964	
8.1	-0.000184626 0.0173495 -0.000106961	
8.11	-0.000184628 0.0173495 -0.000106959	
8.12	-0.000184629 0.0173495 -0.000106959	
8.13	-0.000184632 0.0173495 -0.000106955	
8.14	-0.000184634 0.0173495 -0.000106953	
8.15	-0.000184635 0.0173495 -0.000106953	
8.16	-0.000184636 0.0173495 -0.000106952	
8.17	-0.000184638 0.0173495 -0.000106949	
8.18	-0.00018464 0.0173495 -0.000106948	
8.19	-0.000184641 0.0173495 -0.000106947	
8.2	-0.000184644 0.0173495 -0.000106943	
8.21	-0.000184646 0.0173495 -0.000106942	
8.22	-0.000184647 0.0173495 -0.000106941	
8.23	-0.000184648 0.0173495 -0.00010694	
8.24	-0.000184651 0.0173495 -0.000106937	
8.25	-0.000184653 0.0173495 -0.000106935	
8.26	-0.000184654 0.0173495 -0.000106935	
8.27	-0.000184657 0.0173495 -0.000106931	
8.28	-0.000184659 0.0173495 -0.000106929	
8.29	-0.00018466 0.0173495 -0.000106928	
8.3	-0.000184661 0.0173495 -0.000106928	
8.31	-0.000184664 0.0173495 -0.000106925	
8.32	-0.000184665 0.0173495 -0.000106923	
8.33	-0.000184666 0.0173495 -0.000106922	
8.34	-0.000184667 0.0173495 -0.000106922	
8.35	-0.00018467 0.0173495 -0.000106918	
8.36	-0.000184672 0.0173495 -0.000106916	
8.37	-0.000184673 0.0173495 -0.000106916	
8.38	-0.000184677 0.0173495 -0.000106912	
8.39	-0.000184678 0.0173495 -0.00010691	
8.4	-0.000184679 0.0173495 -0.000106909	
8.41	-0.000184681 0.0173495 -0.000106908	
8.42	-0.000184684 0.0173495 -0.000106905	
8.43	-0.000184685 0.0173495 -0.000106903	
8.44	-0.000184687 0.0173495 -0.000106902	
8.45	-0.000184691 0.0173495 -0.000106898	
8.46	-0.000184693 0.0173495 -0.000106896	
8.47	-0.000184694 0.0173495 -0.000106895	
8.48	-0.000184696 0.0173495 -0.000106893	
8.49	-0.0001847 0.0173495 -0.00010689	
8.5	-0.000184702 0.0173495 -0.000106887	
8.51	-0.000184704 0.0173495 -0.000106886	
8.52	-0.000184708 0.0173495 -0.000106882	
8.53	-0.00018471 0.0173495 -0.00010688	
8.54	-0.000184712 0.0173495 -0.000106878	
8.55	-0.000184714 0.0173495 -0.000106877	
8.56	-0.000184718 0.0173495 -0.000106873	
8.57	-0.00018472 0.0173495 -0.000106871	
8.58	-0.000184722 0.0173495 -0.000106869	
8.59	-0.000184725 0.0173495 -0.000106868	
8.6	-0.000184729 0.0173495 -0.000106864	
8.61	-0.000184731 0.0173495 -0.000106861	
8.62	-0.000184733 0.0173495 -0.00010686	
8.63	-0.000184736 0.0173495 -0.000106858	
8.64	-0.000184741 0.0173495 -0.000106854	
8.65	-0.000184743 0.0173495 -0.000106852	
8.66	-0.000184746 0.0173495 -0.00010685	
8.67	-0.00018475 0.0173495 -0.000106846	
8.68	-0.000184753 0.0173495 -0.000106843	
8.69	-0.000184755 0.0173495 -0.000106841	
8.7	-0.000184758 0.0173495 -0.00010684	
8.71	-0.000184762 0.0173495 -0.000106836	
8.72	-0.000184764 0.0173495 -0.000106833	
8.73	-0.000184767 0.0173496 -0.000106831	
8.74	-0.00018477 0.0173496 -0.00010683	
8.75	-0.000184774 0.0173496 -0.000106825	
8.76	-0.000184777 0.0173496 -0.000106823	
8.77	-0.000184779 0.0173496 -0.000106821	
8.78	-0.000184783 0.0173496 -0.000106819	
8.79	-0.000184787 0.0173496 -0.000106815	
8.8	-0.000184789 0.0173496 -0.000106812	
8.81	-0.000184792 0.0173496 -0.000106811	
8.82	-0.000184795 0.0173496 -0.000106809	
8.83	-0.0001848 0.0173496 -0.000106805	
8.84	-0.000184802 0.0173496 -0.000106802	
8.85	-0.000184805 0.0173496 -0.0001068	
8.86	-0.000184809 0.0173496 -0.000106798	
8.87	-0.000184813 0.0173496 -0.000106794	
8.88	-0.000184815 0.0173496 -0.000106791	
8.89	-0.000184818 0.0173496 -0.000106789	
8.9	-0.000184822 0.0173496 -0.000106787	
8.91	-0.000184826 0.0173496 -0.000106783	
8.92	-0.000184829 0.0173496 -0.00010678	
8.93	-0.000184831 0.0173496 -0.000106778	
8.94	-0.000184835 0.0173496 -0.000106776	
8.95	-0.00018484 0.0173496 -0.000106772	
8.96	-0.000184842 0.0173496 -0.000106769	
8.97	-0.000184845 0.0173496 -0.000106768	
8.98	-0.000184849 0.0173496 -0.000106765	
8.99	-0.000184853 0.0173496 -0.000106761	
9	-0.000184856 0.0173496 -0.000106758	
9.01	-0.000184858 0.0173496 -0.000106756	
9.02	-0.000184862 0.0173496 -0.000106754	
9.03	-0.000184867 0.0173496 -0.00010675	
9.04	-0.000184869 0.0173496 -0.000106747	
9.05	-0.000184872 0.0173496 -0.000106745	
9.06	-0.000184876 0.0173496 -0.000106743	
9.07	-0.00018488 0.0173496 -0.000106739	
9.08	-0.000184883 0.0173496 -0.000106736	
9.09	-0.000184886 0.0173496 -0.000106734	
9.1	-0.00018489 0.0173496 -0.000106732	
9.11	-0.000184894 0.0173496 -0.000106728	
9.12	-0.000184897 0.0173496 -0.000106725	
9.13	-0.000184899 0.0173496 -0.000106723	
9.14	-0.000184903 0.0173496 -0.000106721	
9.15	-0.000184908 0.0173496 -0.000106716	
9.16	-0.00018491 0.0173496 -0.000106714	
9.17	-0.000184913 0.0173496 -0.000106712	
9.18	-0.000184917 0.0173496 -0.000106709	
9.19	-0.000184921 0.0173496 -0.000106705	
9.2	-0.000184924 0.0173496 -0.000106702	
9.21	-0.000184927 0.0173496 -0.0001067	
9.22	-0.000184931 0.0173496 -0.000106698	
9.23	-0.000184935 0.0173496 -0.000106695	
9.24	-0.00018494 0.0173496 -0.000106691	
9.25	-0.000184943 0.0173496 -0.000106688	
9.26	-0.000184946 0.0173496 -0.000106686	
9.27	-0.00018495 0.0173496 -0.000106683	
9.28	-0.000184955 0.0173496 -0.000106681	
9.29	-0.00018496 0.0173496 -0.000106676	
9.3	-0.000184963 0.0173496 -0.000106673	
9.31	-0.000184966 0.0173496 -0.000106671	
9.32	-0.000184971 0.0173496 -0.000106668	
9.33	-0.000184976 0.0173496 -0.000106665	
9.34	-0.000184981 0.0173496 -0.00010666	
9.35	-0.000184984 0.0173496 -0.000106657	
9.36	-0.000184987 0.0173496 -0.000106655	
9.37	-0.000184991 0.0173496 -0.000106652	
9.38	-0.000184996 0.0173496 -0.00010665	
9.39	-0.000185002 0.0173496 -0.000106645	
9.4	-0.000185005 0.0173496 -0.000106642	
9.41	-0.000185008 0.0173496 -0.000106639	
9.42	-0.000185013 0.0173496 -0.000106637	
9.43	-0.000185018 0.0173496 -0.000106634	
9.44	-0.000185023 0.0173496 -0.000106629	
9.45	-0.000185026 0.0173496 -0.000106626	
9.46	-0.000185029 0.0173496 -0.000106624	
9.47	-0.000185034 0.0173496 -0.000106621	
9.48	-0.000185039 0.0173496 -0.000106618	
9.49	-0.000185044 0.0173496 -0.000106613	
9.5	-0.000185047 0.0173496 -0.00010661	
9.51	-0.000185051 0.0173496 -0.000106608	
9.52	-0.000185055 0.0173496 -0.000106605	
9.53	-0.00018506 0.0173496 -0.000106602	
9.54	-0.000185065 0.0173496 -0.000106597	
9.55	-0.000185069 0.0173496 -0.000106594	
9.56	-0.000185072 0.0173496 -0.000106592	
9.57	-0.000185076 0.0173496 -0.000106589	
9.58	-0.000185082 0.0173496 -0.000106586	
9.59	-0.000185087 0.0173496 -0.000106583	
9.6	-0.000185093 0.0173496 -0.000106578	
9.61	-0.000185096 0.0173496 -0.000106574	
9.62	-0.0001851 0.0173496 -0.000106572	
9.63	-0.000185104 0.0173497 -0.000106569	
9.64	-0.00018511 0.0173497 -0.000106565	
9.65	-0.000185115 0.0173497 -0.000106562	
9.66	-0.000185121 0.0173497 -0.000106557	
9.67	-0.000185124 0.0173497 -0.000106554	
9.68	-0.000185128 0.0173497 -0.000106551	
9.69	-0.000185133 0.0173497 -0.000106548	
9.7	-0.000185138 0.0173497 -0.000106545	
9.71	-0.000185143 0.0173497 -0.000106542	
9.72	-0.000185149 0.0173497 -0.000106537	
9.73	-0.000185152 0.0173497 -0.000106534	
9.74	-0.000185156 0.0173497 -0.000106531	
9.75	-0.000185161 0.0173497 -0.000106528	
9.76	-0.000185166 0.0173497 -0.000106525	
9.77	-0.000185171 0.0173497 -0.000106522	
9.78	-0.000185177 0.0173497 -0.000106517	
9.79	-0.00018518 0.0173497 -0.000106513	
9.8	-0.000185184 0.0173497 -0.000106511	
9.81	-0.000185188 0.0173497 -0.000106508	
9.82	-0.000185194 0.0173497 -0.000106504	
9.83	-0.000185199 0.0173497 -0.000106501	
9.84	-0.000185205 0.0173497 -0.000106498	
9.85	-0.00018521 0.0173497 -0.000106493	
9.86	-0.000185214 0.0173497 -0.000106489	
9.87	-0.000185218 0.0173497 -0.000106486	
9.88	-0.000185223 0.0173497 -0.000106483	
9.89	-0.000185228 0.0173497 -0.00010648	
9.9	-0.000185233 0.0173497 -0.000106477	
9.91	-0.000185239 0.0173497 -0.000106473	
9.92	-0.000185245 0.0173497 -0.00010647	
9.93	-0.000185251 0.0173497 -0.000106464	
9.94	-0.000185254 0.0173497 -0.000106461	
9.95	-0.000185258 0.0173497 -0.000106458	
9.96	-0.000185263 0.0173497 -0.000106455	
9.97	-0.000185268 0.0173497 -0.000106452	
9.98	-0.000185274 0.0173497 -0.000106448	
9.99	-0.000185279 0.0173497 -0.000106445	
10	-0.000185285 0.0173497 -0.000106441	
10.01	-0.000185291 0.0173497 -0.000106436	
10.02	-0.000185294 0.0173497 -0.000106433	
10.03	-0.000185298 0.0173497 -0.00010643	
10.04	-0.000185303 0.0173497 -0.000106427	
10.05	-0.000185308 0.0173497 -0.000106423	
10.06	-0.000185314 0.0173497 -0.00010642	
10.07	-0.000185319 0.0173497 -0.000106417	
10.08	-0.000185325 0.0173497 -0.000106413	
10.09	-0.000185331 0.0173497 -0.000106409	
10.1	-0.000185337 0.0173497 -0.000106406	
10.11	-0.000185343 0.0173497 -0.0001064	
10.12	-0.000185347 0.0173497 -0.000106397	
10.13	-0.000185351 0.0173497 -0.000106394	
10.14	-0.000185356 0.0173497 -0.000106391	
10.15	-0.00018536 0.0173497 -0.000106387	
10.16	-0.000185366 0.0173497 -0.000106384	
10.17	-0.000185371 0.0173497 -0.00010638	
10.18	-0.000185377 0.0173497 -0.000106377	
10.19	-0.000185383 0.0173497 -0.000106373	
10.2	-0.000185388 0.0173497 -0.000106369	
10.21	-0.000185394 0.0173497 -0.000106366	
10.22	-0.0001854 0.0173497 -0.000106362	
10.23	-0.000185407 0.0173497 -0.000106358	
10.24	-0.000185413 0.0173497 -0.000106355	
10.25	-0.000185419 0.0173497 -0.000106349	
10.26	-0.000185423 0.0173497 -0.000106345	
10.27	-0.000185427 0.0173498 -0.000106342	
10.28	-0.000185432 0.0173498 -0.000106339	
10.29	-0.000185437 0.0173498 -0.000106336	
10.3	-0.000185442 0.0173498 -0.000106332	
10.31	-0.000185447 0.0173498 -0.000106329	
10.32	-0.000185453 0.0173498 -0.000106325	
10.33	-0.000185458 0.0173498 -0.000106322	
10.34	-0.000185464 0.0173498 -0.000106318	
10.35	-0.00018547 0.0173498 -0.000106314	
10.36	-0.000185476 0.0173498 -0.000106311	
10.37	-0.000185482 0.0173498 -0.000106307	
10.38	-0.000185488 0.0173498 -0.000106303	
10.39	-0.000185494 0.0173498 -0.000106299	
10.4	-0.0001855 0.0173498 -0.000106295	
10.41	-0.000185506 0.0173498 -0.000106292	
10.42	-0.000185512 0.0173498 -0.000106288	
10.43	-0.000185518 0.0173498 -0.000106284	
10.44	-0.000185524 0.0173498 -0.00010628	
10.45	-0.00018553 0.0173498 -0.000106276	
10.46	-0.000185536 0.0173498 -0.000106273	
10.47	-0.000185542 0.0173498 -0.000106269	
10.48	-0.000185548 0.0173498 -0.000106265	
10.49	-0.000185554 0.0173498 -0.000106261	
10.5	-0.00018556 0.0173498 -0.000106258	
10.51	-0.000185565 0.0173498 -0.000106254	
10.52	-0.000185571 0.0173498 -0.00010625	
10.53	-0.000185577 0.0173498 -0.000106246	
10.54	-0.000185583 0.0173498 -0.000106243	
10.55	-0.000185589 0.0173498 -0.000106239	
10.56	-0.000185595 0.0173498 -0.000106235	
10.57	-0.000185601 0.0173498 -0.000106231	
10.58	-0.000185606 0.0173498 -0.000106227	
10.59	-0.000185612 0.0173498 -0.000106224	
10.6	-0.000185618 0.0173498 -0.00010622	
10.61	-0.000185624 0.0173498 -0.000106216	
10.62	-0.00018563 0.0173498 -0.000106212	
10.63	-0.000185635 0.0173498 -0.000106209	
10.64	-0.000185641 0.0173498 -0.000106205	
10.65	-0.000185647 0.0173498 -0.000106201	
10.66	-0.000185653 0.0173498 -0.000106197	
10.67	-0.000185659 0.0173498 -0.000106193	
10.68	-0.000185664 0.0173498 -0.00010619	
10.69	-0.00018567 0.0173498 -0.000106186	
10.7	-0.000185676 0.0173498 -0.000106182	
10.71	-0.000185682 0.0173498 -0.000106178	
10.72	-0.000185688 0.0173498 -0.000106175	
10.73	-0.000185693 0.0173498 -0.000106171	
10.74	-0.000185699 0.0173498 -0.000106167	
10.75	-0.000185705 0.0173498 -0.000106163	
10.76	-0.000185711 0.0173498 -0.000106159	
10.77	-0.000185716 0.0173498 -0.000106156	
10.78	-0.000185722 0.0173498 -0.000106152	
10.79	-0.000185728 0.0173498 -0.000106148	
10.8	-0.000185733 0.0173499 -0.000106144	
10.81	-0.000185739 0.0173499 -0.00010614	
10.82	-0.000185745 0.0173499 -0.000106137	
10.83	-0.000185751 0.0173499 -0.000106133	
10.84	-0.000185756 0.0173499 -0.000106129	
10.85	-0.000185762 0.0173499 -0.000106125	
10.86	-0.000185768 0.0173499 -0.000106121	
10.87	-0.000185773 0.0173499 -0.000106118	
10.88	-0.000185779 0.0173499 -0.000106114	
10.89	-0.000185785 0.0173499 -0.00010611	
10.9	-0.00018579 0.0173499 -0.000106106	
10.91	-0.000185796 0.0173499 -0.000106102	
10.92	-0.000185802 0.0173499 -0.000106098	
10.93	-0.000185807 0.0173499 -0.000106095	
10.94	-0.000185813 0.0173499 -0.000106091	
10.95	-0.000185819 0.0173499 -0.000106087	
10.96	-0.000185824 0.0173499 -0.000106083	
10.97	-0.00018583 0.0173499 -0.000106079	
10.98	-0.000185836 0.0173499 -0.000106076	
10.99	-0.000185841 0.0173499 -0.000106072	
11	-0.000185847 0.0173499 -0.000106068	
11.01	-0.000185853 0.0173499 -0.000106064	
11.02	-0.000185858 0.0173499 -0.00010606	
11.03	-0.000185864 0.0173499 -0.000106056	
11.04	-0.000185869 0.0173499 -0.000106053	
11.05	-0.000185875 0.0173499 -0.000106049	
11.06	-0.000185881 0.0173499 -0.000106045	
11.07	-0.000185886 0.0173499 -0.000106041	
11.08	-0.000185892 0.0173499 -0.000106037	
11.09	-0.000185898 0.0173499 -0.000106033	
